observed_at,source_date,local,market,city_label,project,openings,weekly_hours,base_hourly,incentive_hourly,per_diem_daily,ot_multiplier,confidence,stress_score,source_url,source_text
2026-09-04T22:52:32.467513+00:00,2026-08-31,405,Cedar Rapids,"Cedar Rapids, Ia",QTS,10,40.0,10.0,10.0,,2.0,1.0,44.0,https://where2bro.com/hot-spots/,"10 JW TRICITY ELECTRIC - LONG CALLS FOR QTS DATA CENTER. (5) 8 SCHEDULE CURRENTLY WORKING (6) 10S, STARTING AT 6AM. OSHA 10 OR 30 AND ELECTRICAL LICENSE REQUIRED. ORIENTATION IS ON TUESDAYS AND WEDNESDAYS AT 7AM. PAYING $10 OVER SCALE AND ALL OT AT DOUBLE TIME RATE."
2026-09-04T22:52:32.467513+00:00,2026-08-31,405,Cedar Rapids,"Cedar Rapids, Ia",QTS,4,50.0,,,,2.0,1.0,36.1,https://where2bro.com/hot-spots/,"4 JW WESTPHAL - LONG CALLS FOR QTS DATA CENTER. CURRENTLY WORKING (5) 10S WITH SOME SATURDAYS, STARTING AT 6:45AM. PAYING ALL OT AT DOUBLE TIME RATE. ORIENTATIONS ARE ON SITE M-F."
2026-09-04T22:52:32.467513+00:00,2026-08-31,405,Cedar Rapids,"Cedar Rapids, Ia",EWD Data Center,4,,,,,,1.0,16.1,https://where2bro.com/hot-spots/,"4 JW CBRE - CBRE IS HIRING FOR MULTIPLE SHIFTS AT THE EWD DATA CENTER TO PROVIDE 24/7 COVERAGE WHEN THE FACILITY COMES ONLINE. 4 JW ON 1ST, 2 JW ON 2ND(17.3%), AND 2 JW ON 3RD(31.4%). ROTATING FROM M-F TO W-SUN. FOR MORE QUESTIONS AND TO VIEW THE CBRE AGREEMENT, CALL OR STOP BY THE HALL. ONBOARDING STARTS 7/6/26. THEIR SHIFT NEEDS ARE AS FOLLOWS:"
2026-09-04T22:52:32.467513+00:00,2026-08-31,430,Racine / SE Wisconsin,"Racine, Wi",Microsoft,13,60.0,,,,,0.92,46.4,https://where2bro.com/hot-spots/,"GURTZ - 13 REG JW CALLS FOR MICROSOFT WORKING 6-10’S - WISCONSIN INSIDE JOURNEYMAN LICENSE OR 2+ YEARS OF VERIFIABLE INSIDE WIREMAN EXPERIENCE AND A WISCONSIN REGISTERED ELECTRICIAN LICENSE, LONG SLEEVE SHIRT & STEEL-TOED BOOTS"
2026-09-04T22:52:32.467513+00:00,2026-08-31,430,Racine / SE Wisconsin,"Racine, Wi",Microsoft,18,,,,,,0.92,29.4,https://where2bro.com/hot-spots/,MJ ELECTRIC - 18 REG JW CALLS FOR MICROSOFT WORKING 40HR+/WEEK - WISCONSIN INSIDE JOURNEYMAN LICENSE
2026-09-04T22:52:32.467513+00:00,2026-08-31,430,Racine / SE Wisconsin,"Racine, Wi",Microsoft,4,,,,,,0.92,16.1,https://where2bro.com/hot-spots/,"ROMAN ELECTRIC - 4 REG JW CALLS FOR MICROSOFT WORKING 40HRS+/WEEK - WISCONSIN JOURNEYMAN LICENSE, LONG SLEEVE SHIRT & STEEL-TOED BOOTS"
2026-09-04T22:52:32.467513+00:00,2026-08-31,430,Racine / SE Wisconsin,"Racine, Wi",Microsoft,2,,,,,,0.92,11.0,https://where2bro.com/hot-spots/,"UIHLEIN ELECTRIC - 2 REG JW CALLS FOR MICROSOFT WORKING 40HRS+/WEEK - WISCONSIN JOURNEYMAN LICENSE, LONG SLEEVE SHIRT & STEEL-TOED BOOTS"
2026-09-04T22:52:32.467513+00:00,2026-08-31,430,Racine / SE Wisconsin,"Racine, Wi",Microsoft,5,,,,,,0.92,17.9,https://where2bro.com/hot-spots/,"LEE MECHANICAL - 5 REG JW CALL FOR MICROSOFT WORKING 40HRS+/WEEK - WISCONSIN JOURNEYMAN LICENSE, LONG SLEEVE SHIRT & STEEL-TOED BOOTS"
2026-09-04T22:52:32.467513+00:00,2026-08-31,430,Racine / SE Wisconsin,"Racine, Wi",Microsoft,6,,,,,,0.92,19.5,https://where2bro.com/hot-spots/,PIEPER ELECTRIC - 6 REG JW CALLS FOR MICROSOFT WORKING 50HRS+/WEEK - WISCONSIN JOURNEYMAN LICENSE OR INSIDE JOURNEYMAN LICENSE FROM A RECIPROCAL STATE. LONG SLEEVE SHIRT & STEEL-TOED BOOTS
2026-09-04T22:52:32.467513+00:00,2026-08-31,430,Racine / SE Wisconsin,"Racine, Wi",Microsoft,10,58.0,,,,,0.92,42.0,https://where2bro.com/hot-spots/,"MEADE - 10 REG JW CALLS FOR MICROSOFT WORKING 5-10’S & 1-8/WEEK - WISCONSIN JOURNEYMAN LICENSE, LONG SLEEVE SHIRT & STEEL-TOED BOOTS - UNDERGROUND CONDUIT, GROUNDING, AND MANHOLE WORK."
2026-09-04T22:52:32.467513+00:00,2026-08-31,481,Indianapolis–Mooresville,"Indianapolis, In",Google,2,50.0,,,,2.0,1.0,31.0,https://where2bro.com/hot-spots/,"ERMCO - 2 JW AT GOOGLE DATA CENTER LOCATED IN MOORESVILLE INDIANA. WORKING 5-10’S & 8 ON SATURDAY. ALL OVERTIME IS PAID AT DOUBLE TIME RATE AS LONG AS YOU WORK ALL AVAILABLE HOURS PER DAY. ALL OUTSIDE NEW CONSTRUCTION IN OUTDOOR CONDITIONS. YOU MUST HAVE A CELL PHONE AND CURRENT EMAIL ADDRESS TO COMPLETE ONBOARDING. BACKGROUND CHECK, DRUG TEST, OSHA 10 AND SAFETY TOE BOOTS REQUIRED. LONG CALL - FOLLOWING CALL IS FOR FRIDAY SEPTEMBER 4TH."
2026-09-04T22:52:32.467513+00:00,2026-08-31,494,Milwaukee / SE Wisconsin,"Milwaukee, Wi",Port Washington Data Center,5,,10.0,,,,1.0,17.9,https://where2bro.com/hot-spots/,5 - TRI CITY ELECTRIC - MILWAUKEE INSIDE JW FOR A LONG CALL - JOBSITE: PORT WASHINGTON DATA CENTER CURRENTLY PAYING JW WAGE PLUS $10/HR BASE WAGE INCREASE MUST HAVE A VALID WISCONSIN ELECTRICAL LICENSE SAFETY TOE BOOTS REQUIRED
2026-09-04T22:52:32.467513+00:00,2026-08-31,494,Milwaukee / SE Wisconsin,"Milwaukee, Wi",Port Washington Data Center,15,54.0,,,,,1.0,41.7,https://where2bro.com/hot-spots/,"15 - GURTZ ELECTRIC - MILWAUKEE INSIDE JW FOR A LONG CALL - JOBSITE: PORT WASHINGTON DATA CENTER MUST HAVE A VALID WISCONSIN ELECTRICAL LICENSE 50-58 HOURS PER WEEK, SAFETY TOE BOOTS REQUIRED - MUST HAVE PHYSICAL COPY OF THE FOLLOWING: PASSPORT OR TWO FORMS OF GOVERNMENT ID (IE. DRIVERS LICENSE PLUS SOCIAL SECURITY CARD OR BIRTH CERTIFICATE) THIS CALL REQUIRES A COMPLETED AND PASSED DRUG TEST PRIOR TO BEING PERMITTED ACCESS TO THE JOBSITE."
2026-09-04T22:52:32.467513+00:00,2026-08-31,494,Milwaukee / SE Wisconsin,"Milwaukee, Wi",Port Washington Data Center,30,54.0,,,,,1.0,48.3,https://where2bro.com/hot-spots/,"30 - CUPERTINO ELECTRIC - MILWAUKEE INSIDE JW FOR A LONG CALL - JOBSITE: PORT WASHINGTON DATA CENTER MUST HAVE VALID WISCONSIN ELECTRICAL LICENSE 50-58 HOURS PER WEEK, SAFETY TOE BOOTS REQUIRED MUST HAVE PHYSICAL COPY OF THE FOLLOWING: PASSPORT OR TWO FORMS OF GOVERNMENT ID (IE. DRIVERS LICENSE PLUS SOCIAL SECURITY CARD OR BIRTH CERTIFICATE) THIS CALL REQUIRES A COMPLETED AND PASSED DRUG TEST PRIOR TO BEING PERMITTED ACCESS TO THE JOBSITE."
2026-09-04T22:52:32.467513+00:00,2026-08-31,494,Milwaukee / SE Wisconsin,"Milwaukee, Wi",Port Washington Data Center,5,,10.0,,,,1.0,17.9,https://where2bro.com/hot-spots/,5 - PIEPER ELECTRIC - MILWAUKEE INSIDE JW FOR A LONG CALL - JOBSITE: PORT WASHINGTON DATA CENTER CURRENTLY PAYING JW WAGE PLUS $10/HR BASE WAGE INCREASE WORKING 50+ HOURS PER WEEK MUST HAVE PHYSICAL COPY OF THE FOLLOWING: PASSPORT OR TWO FORMS OF GOVERNMENT ID (IE. DRIVER’S LICENSE PLUS SOCIAL SECURITY CARD OR BIRTH CERTIFICATE) THIS CALL REQUIRES A DRUG TEST
2026-09-04T22:52:32.467513+00:00,2026-08-31,494,Milwaukee / SE Wisconsin,"Milwaukee, Wi",Port Washington Data Center,3,54.0,10.0,,,,1.0,27.9,https://where2bro.com/hot-spots/,"3 - UIHLEIN ELECTRIC -MILWAUKEE INSIDE JW FOR A LONG CALL - JOBSITE: PORT WASHINGTON DATA CENTER CURRENTLY PAYING JW WAGE PLUS $10/HR BASE WAGE INCREASE MUST HAVE A VALID WISCONSIN ELECTRICAL LICENSE 50-58 HOURS PER WEEK, SAFETY TOE BOOTS REQUIRED MUST HAVE PHYSICAL COPY OF THE FOLLOWING: PASSPORT OR TWO FORMS OF GOVERNMENT ID (IE. DRIVERS LICENSE PLUS SOCIAL SECURITY CARD OR BIRTH CERTIFICATE) THE CUSTOMER REQUIRES A COMPLETED AND PASSED DRUG TEST PRIOR TO BEING PERMITTED ACCESS TO THE JOBSITE."
2026-09-04T22:52:32.467513+00:00,2026-08-31,494,Milwaukee / SE Wisconsin,"Milwaukee, Wi",Port Washington Data Center,13,54.0,10.0,,,,1.0,40.4,https://where2bro.com/hot-spots/,"13 - MJ ELECTRIC - MILWAUKEE INSIDE JW FOR A LONG CALL - JOBSITE: PORT WASHINGTON DATA CENTER CURRENTLY PAYING JW WAGE PLUS $10/HR BASE WAGE INCREASE MUST HAVE A VALID WISCONSIN ELECTRICAL LICENSE 50-58 HOURS PER WEEK, SAFETY TOE BOOTS REQUIRED MUST HAVE PHYSICAL COPY OF THE FOLLOWING: PASSPORT OR TWO FORMS OF GOVERNMENT ID (IE. DRIVERS LICENSE PLUS SOCIAL SECURITY CARD OR BIRTH CERTIFICATE) THIS CALL REQUIRES A COMPLETED AND PASSED DRUG TEST PRIOR TO BEING PERMITTED ACCESS TO THE JOBSITE."
2026-09-04T22:52:32.467513+00:00,2026-08-31,494,Milwaukee / SE Wisconsin,"Milwaukee, Wi",Port Washington Data Center,1,54.0,10.0,,,,1.0,20.9,https://where2bro.com/hot-spots/,1 - ROMAN ELECTRIC - MILWAUKEE INSIDE JW FOR A LONG CALL - JOBSITE: PORT WASHINGTON DATA CENTER CURRENTLY PAYING JW WAGE PLUS $10/HR BASE WAGE INCREASE MUST HAVE A VALID WISCONSIN ELECTRICAL LICENSE 50-58 HOURS PER WEEK MUST HAVE PHYSICAL COPY OF THE FOLLOWING: PASSPORT OR TWO FORMS OF GOVERNMENT ID (IE. DRIVERS LICENSE PLUS SOCIAL SECURITY CARD OR BIRTH CERTIFICATE) THIS CALL REQUIRES A COMPLETED AND PASSED DRUG TEST PRIOR TO BEING PERMITTED ACCESS TO THE JOBSITE.
2026-09-04T22:52:32.467513+00:00,2026-08-31,583,El Paso–Santa Teresa,"El Paso, Tx",Meta El Paso,22,56.7,40.0,15.0,,2.0,0.92,73.1,https://where2bro.com/hot-spots/,"ROSENDIN ELECTRIC - META EL PASO, TX POSITION: 22 OPEN JIW $40/HR + $15 INCENTIVE FOR 90% OF 60/HR PER WK SCHEDULE: 60,60,50/HR ROTATION, OVERTIME IS DOUBLE TIME. REQUIREMENTS: TEXAS STATE JIW LICENSE"
2026-09-04T22:52:32.467513+00:00,2026-08-31,583,El Paso–Santa Teresa,"El Paso, Tx",Project Miner / Santa Teresa,5,60.0,55.0,,,2.0,0.99,47.9,https://where2bro.com/hot-spots/,MASS ELECTRIC - PROJECT MINER SANTA TERESA NEW MEXICO POSITION: 5 OPEN JIW $55/HR ALL OT IS DOUBLE TIME SCHEDULE: 6/10S REQUIREMENTS: NM STATE JIW LICENSE EE98J
2026-09-04T22:52:32.467513+00:00,2026-08-31,583,El Paso–Santa Teresa,"El Paso, Tx",Meta El Paso,1,50.0,40.0,,,,0.92,16.9,https://where2bro.com/hot-spots/,VFC META EL PASO TEXAS POSITION: 1 OPEN JIW $40/HR SCHEDULE:5/10S REQUIREMENTS: TEXAS STATE JIW LICENSE
2026-09-04T22:52:32.467513+00:00,2026-08-31,583,El Paso–Santa Teresa,"El Paso, Tx",Project Miner / Santa Teresa,6,50.0,55.0,,,2.0,0.99,39.5,https://where2bro.com/hot-spots/,B & D INDUSTRIES PROJECT MINER SANTA TERESA NEW MEXICO POSITION: 6 OPEN JIW $55/HR ALL OT IS DOUBLE TIME AFTER 40HRS WORKED SCHEDULE: 5/10S WITH OPTIONAL OT ON SATURDAYS REQUIREMENTS: NM STATE JIW LICENSE EE98J
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",QTS,10,56.0,,,,,0.98,40.0,https://where2bro.com/hot-spots/,10 - ALLISON-SMITH -REG JW CALL FOR QTS FAYETTE - INDEFINITE CALL WORKING 4-10’S & 2-8’S MON-SAT STARTING AT 6AM
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",Equinix,4,48.0,,,,,1.0,24.1,https://where2bro.com/hot-spots/,"4 - CLEVELAND ELECTRIC COMPANY, INC - REG JW CALL FOR EQUINIX DATA CENTER - INDEFINITE CALL WORKING 4-10’S & 1-8 MON-FRI STARTING AT 6:30AM NEW DATA CENTER BESIDE ATL MOTOR SPEEDWAY - MAJORITY OF THE WORK IS INSIDE"
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",Fulton Industrial Data Center,5,48.0,,,,,1.0,25.9,https://where2bro.com/hot-spots/,"5 - CLEVELAND ELECTRIC COMPANY, INC - REG JW CALL FOR FULTON INDUSTRIAL DATA CENTER - INDEFINITE CALL WORKING 4-10’S & 1-8 MON-FRI STARTING AT 6:30"
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",T5 Data Center,2,50.0,,,,,1.0,21.0,https://where2bro.com/hot-spots/,"2 - CLEVELAND ELECTRIC COMPANY, INC - REG JW CALL FOR T5 DATA CENTER - INDEFINITE CALL WORKING 5-10’S MON-FRI AT 6AM"
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",Switch,1,84.0,,,,,1.0,26.9,https://where2bro.com/hot-spots/,"1 - ELECTRIC CONSTRUCTION COMAPNY - REG JW CALL FOR WINWARD DATA CENTER - INTERVIEW FOR DATA CENTER MAINTANENCE WORKING 7-12’S. THIS SHIFT IS 7 ON 7 OFF. WORK ONE WEEK OFF THE NEXT. MUST PASS A BACKGROUND CHECK. MUST HAVE KNOWLEDGE OF CRITICAL FACILITIES INFRASTRUCTURE, AUTOMATED CONTROLS, TRIDIUM, SHAREPOINT, ASCO SWITCH GEAR AND MGE UPS SYSTEMS."
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",Switch,9,56.0,,,,,1.0,39.0,https://where2bro.com/hot-spots/,"9 - INGLETT & STUBBS -REG JW CALL FOR SWITCH DATA CENTER - INDEFINITE CALL WORKING 4-10’S & 2-8’S MON-SAT STARTING AT 6:30AM SATURDAYS ARE OPTIONAL JOBSITE ORIENTATION IS MON-FRI, SAFETY TOE SHOES REQUIRED NEW CONSTRUCTION DATA CENTER"
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",QTS,37,48.0,,,,,1.0,44.4,https://where2bro.com/hot-spots/,37 - INGLETT & STUBBS -REG JW CALL FOR QTS FAYETTE - REG JW CALL FOR SWITCH DATA CENTER - INDEFINITE CALL WORKING 4-10’S & 1-8’S MON-SAT STARTING AT 6:30AM SATURDAYS ARE OPTIONAL
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",DataBank,16,48.0,,,,,0.98,36.3,https://where2bro.com/hot-spots/,16 - INGLETT & STUBBS -REG JW CALL FOR DATABANK - INDEFINITE CALL WORKING 4-10’S & 1-8 MON-FRI STARTING AT 6:30AM
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",Equinix,6,58.0,,,,,1.0,37.5,https://where2bro.com/hot-spots/,"6 - MILLER ELECTRIC COMPANY FL -REG JW CALL FOR EQUINIX DATA CENTER - INDEFINITE CALL WORKING 5-10’S & 1-8 MON-SAT STARTING AT 6AM ALL INSIDE WORK- DATA HALL BUILD OUT, CABLE TRAY, LIGHTING AND WHIP INSTALLATION"
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",Unclassified data center,2,50.0,,,,,1.0,21.0,https://where2bro.com/hot-spots/,"2 - MILLER ELECTRIC COMPANY FL -REG JW CALL FOR FLEXENTIAL DATA CENTER - INDEFINITE CALL WORKING 5-10’S MON-FRI STARTING AT 6AM W/POSSIBLE SATURDAYS - WORKING ON CONDITIONED AIR DATA HALLS. ALL UNDERFLOOR WORK. WORKING IN CLEAN WORKSPACE INSTALLING FEEDERS AND PANELS, 6 MONTH DURATION"
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",Unclassified data center,2,58.0,,,,,1.0,29.0,https://where2bro.com/hot-spots/,2 - MILLER ELECTRIC COMPANY FL -REG JW CALL FOR FOREMAN INTERVIEW FOR HAMPTON DATA CENTER JOB IS WORKING 5-10’S & 1-8 MON-SAT STARTING AT 6AM
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",QTS,20,50.0,,,,,0.98,40.4,https://where2bro.com/hot-spots/,"20 - MILLER ELECTRICAL CONTRACTORS TN - REG JW CALL FOR CABLE SPLICER QTS FAYETTE - INDEFINITE CALL WORKING 5-10’S MON-FRI WITH A 6AM START - SPECIAL SKILLS REQUIRED-3 YEARS DOCUMENTED EXPERIENCE (RESUME AND MANUFACTURER-SPECIFIC TRAINING CERTS) INSTALLER MUST COMPLETE SHERMCO, NETA OR QTS-APPROVED THIRD PARTY, TRAINING SPECIFIED HEREIN BEFORE PERFORMING WORK. WILL BE WORKING WITH MEDIUM VOLTAGE SPLICES."
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",QTS,15,40.0,,,,,0.98,27.7,https://where2bro.com/hot-spots/,"15 - SUTTON ELECTRIC -REG JW CALL FOR QTS CENTER - INDEFINATE CAL WORKING 4-10’S, 6:30AM TO 5PM MON THRU FRIDAY HVAC CONTROL"
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",QTS,1,,,,,,0.98,6.9,https://where2bro.com/hot-spots/,1 - SUTTON ELECTRIC -REG JW CALL FOR QTS FAYETTEVILLE FOREMAN INTERVIEW
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",Switch,5,40.0,,,,,1.0,17.9,https://where2bro.com/hot-spots/,"5 - UPTIME ELECTRIC COMPANY, INC - REG JW CALL FOR SWITCH DATA CENTER - INDEFINITE CALL WORKING 5-8’S MON-FRI STARTING AT 6AM - SAFETY TOE BOOTS REQUIRED"
2026-09-04T22:52:32.467513+00:00,2026-08-31,613,Atlanta,"Atlanta, Ga",QTS,41,56.0,,,,,0.98,53.4,https://where2bro.com/hot-spots/,"41 - WHITEHEAD ELECTRIC COMPANY - REG JW CALL FOR QTS DC3 - INDEFINITE CALL WORKING 4-10’S & 2-8’S MON-SAT STARTING AT 6AM HANGING CABLE TRAY, PULLING FEEDER MC FROM PDU’S TO RPP’S JOBSITE ORIENTATION IS MON-THURS. SAFETY TOED BOOTS REQUIRED"
2026-09-04T22:52:32.467513+00:00,2026-08-31,683,Columbus–New Albany,"Columbus, Oh",Edged Data Center,1,50.0,,,,2.0,0.98,26.9,https://where2bro.com/hot-spots/,"1-JW FOR A REGULAR CALL(5-10’S+8 WITH 6AM START, ALL O/T PAID DOUBLE WITH REG 40 WORKED M-F) WITH EAGLE AT EDGED DATA IN NEW ALBANY. MUST HAVE DAY ONE ORIGINAL BIRTH CERTIFICATE OR PASSPORT."
2026-09-04T22:52:32.467513+00:00,2026-08-31,683,Columbus–New Albany,"Columbus, Oh",Unclassified data center,1,,,,,,1.0,6.9,https://where2bro.com/hot-spots/,1-JW(TEST TECH) FOR A REGULAR CALL(REG HRS) WITH UTILITIES INSTRUMENTATION SERV. DOING NETA TESTING AT VARIOUS DATA CENTERS. AT LEAST 1YR TESTING EXP. WITH NETA 2 OR 3 PREFERRED.. 2 YR DURATION.
2026-09-04T22:52:32.467513+00:00,2026-08-31,1105,Newark–New Albany,"Newark, Oh",Meta,6,,,,,,0.92,19.5,https://where2bro.com/hot-spots/,6-TELEDATA WORKERS FOR STONER ELECTRIC GROUPPROJECT META NEW ALBANY. START DATE 5-25. START TIME 6:00AM. WORKING MON-FRI 6:00-2:30-OT AVAILABLE TILL 4:30: SATURDAY AND SUNDAY WORK CONDITIONALLY AVAILABLE. 6 MONTHS +
2026-09-04T22:52:32.467513+00:00,2026-08-31,1105,Newark–New Albany,"Newark, Oh",Vantage,8,40.0,,,,2.0,0.98,32.0,https://where2bro.com/hot-spots/,"8-JWS FOR THE SUPERIOR GROUP AT VANTAGE. START TIME 7AM. WORKING 4-10S AND 2-8’S. ALL OVERTIME PAID AS DOUBLE TIME, 6 LUNCHES PROVIDED."
